"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394595,2017-02-28,"Flagstaff, AZ","AZ",269,324700,0.0049520272361498,0.0207481923923295,0.0906953308700034,0.0697290045713539,-0.00809679463539481,"2007-01","2007-Q1",352900,-0.0799093227543213,"2005-12"
394756,2017-02-28,"La Crosse, WI","WI",270,154100,0.00653167864141084,0.0266489007328448,0.0791316526610644,0.0399326287426258,0.023633005957068,"2017-02","2017-Q1",154100,0,"2017-02"
394783,2017-02-28,"Lebanon, PA","PA",271,161100,0.00561797752808989,0.019620253164557,0.0461038961038961,0.00632561526499287,0.00341523982143888,"2008-05","2008-Q2",163900,-0.0170835875533862,"2007-08"
394703,2017-02-28,"Idaho Falls, ID","ID",272,150500,0.00668896321070234,0.0162052667116813,0.0913705583756345,0.0297187706404498,0.00740228791831732,"2008-07","2008-Q3",167600,-0.102028639618138,"2008-02"
395098,2017-02-28,"Sierra Vista, AZ","AZ",273,136100,0.00964391691394659,0.0248493975903614,0.044512663085188,-0.0018994877116385,-0.0242111431526651,"2006-12","2006-Q4",174300,-0.219162363740677,"2005-02"
394983,2017-02-28,"Pittsfield, MA","MA",274,200500,0,0.00400600901352028,0.00199900049975012,0.00954410647794202,-0.00883216522476971,"2007-12","2007-Q4",221400,-0.0943992773261066,"2005-07"
394712,2017-02-28,"Jackson, TN","TN",275,90700,-0.00110132158590308,-0.00110132158590308,0.0202474690663667,0.0142619088327085,0.000552945823462325,"2016-12","2016-Q4",91000,-0.0032967032967033,"2016-11"
394633,2017-02-28,"Glens Falls, NY","NY",276,162400,0.00308832612723904,0.0271979759645794,0.055230669265757,0.0138585424030637,-0.00170798306986986,"2007-11","2007-Q4",170400,-0.0469483568075117,"2006-11"
395232,2017-02-28,"Winchester, VA","VA",277,208900,0.00336215177713737,0.0111326234269119,0.0367245657568238,0.0442932953036623,-0.0188547180214642,"2006-05","2006-Q2",267000,-0.217602996254682,"2004-10"
395120,2017-02-28,"St. Joseph, MO","MO",278,85900,-0.00578703703703704,-0.0149082568807339,-0.0149082568807339,0.00281760748187643,,"2010-03","2010-Q1",123000,-0.301626016260163,
394321,2017-02-28,"Altoona, PA","PA",279,113500,0.0124888492417484,0.0412844036697248,0.0677328316086547,0.035355505891582,0.00995093290414983,"2017-02","2017-Q1",113500,0,"2017-02"
394668,2017-02-28,"Harrisonburg, VA","VA",280,196300,0.0139462809917355,0.0497326203208556,0.0899500277623543,0.042132827913455,0.00180069121140058,"2008-06","2008-Q2",207900,-0.0557960557960558,"2007-06"
394824,2017-02-28,"Mansfield, OH","OH",281,89900,-0.00553097345132743,-0.0249457700650759,0.0262557077625571,0.020313961151855,-0.0117702635938827,"2005-11","2005-Q4",106000,-0.15188679245283,"2001-09"
394661,2017-02-28,"Hammond, LA","LA",282,150500,0.01278600269179,0.053921568627451,0.0913705583756345,0.0204683001118395,,"2010-05","2010-Q2",150900,-0.00265076209410205,
394728,2017-02-28,"Jonesboro, AR","AR",283,105500,0.00476190476190476,0.0134486071085495,0.0592369477911647,0.036235224831987,0.0224441044390278,"2017-02","2017-Q1",105500,0,"2017-02"
395128,2017-02-28,"Staunton, VA","VA",284,180300,0.0067001675041876,0.0279361459521095,0.0452173913043478,0.0267571314010124,-0.00517411666640921,"2008-03","2008-Q1",202700,-0.110508140108535,"2005-09"
394893,2017-02-28,"Muncie, IN","IN",285,79900,-0.00125,0.00376884422110553,0.0485564304461942,0.0173925682959675,-0.00802006258281363,"2005-10","2005-Q4",99000,-0.192929292929293,"2000-06"
394890,2017-02-28,"Mount Vernon, WA","WA",286,291400,0.00171880371261602,0.0199509975498775,0.142297138377107,0.0725563529118689,,"2017-02","2017-Q1",291400,0,"2017-02"
394307,2017-02-28,"Albany, OR","OR",287,199800,0.0111336032388664,0.0373831775700935,0.146299483648881,0.069182616989643,0.0171237408305285,"2017-02","2017-Q1",199800,0,"2017-02"
395213,2017-02-28,"Watertown, NY","NY",288,140400,0.00357398141529664,0.0188679245283019,0.135922330097087,0.0130298528139769,0.0237747472469163,"2017-02","2017-Q1",140400,0,"2017-02"
395225,2017-02-28,"Williamsport, PA","PA",289,147100,0.0034106412005457,0.0208188757807078,0.0880177514792899,0.0245511648060388,0.0243903622787811,"2017-02","2017-Q1",147100,0,"2017-02"
394474,2017-02-28,"Cleveland, TN","TN",290,128200,0.00470219435736677,0.00865460267505901,0.0586292320396367,0.0253805708079076,0.016543371849657,"2017-02","2017-Q1",128200,0,"2017-02"
394390,2017-02-28,"Bismarck, ND","ND",291,242400,0.00497512437810945,0.0163522012578616,0.0214917825537295,0.0518079742869575,0.0494460136255601,"2017-02","2017-Q1",242400,0,"2017-02"
394546,2017-02-28,"Dunn, NC","NC",292,157200,-0.0019047619047619,-0.00569259962049336,0.0234375,0.00688287291686951,,"2016-11","2016-Q4",158100,-0.00569259962049336,"2016-09"
395237,2017-02-28,"Wooster, OH","OH",293,137200,0.00734214390602056,0.022354694485842,0.0529547198772064,0.0266388547920979,0.00665095240547586,"2017-02","2017-Q1",137200,0,"2017-02"
394880,2017-02-28,"Morristown, TN","TN",294,118700,0.00338123415046492,0.0180102915951973,0.0485865724381625,0.0281821963146158,0.00654823855636777,"2017-02","2017-Q1",118700,0,"2017-02"
394734,2017-02-28,"Kankakee, IL","IL",295,122700,0.00163265306122449,0.0140495867768595,0.0523156089193825,-0.0111874404119523,-0.00810283101567133,"2012-08","2012-Q3",144900,-0.153209109730849,"2011-10"
394423,2017-02-28,"Brunswick, GA","GA",296,172800,0.00232018561484919,0.0140845070422535,0.0575275397796818,0.0435942173531778,-0.0124685620926382,"2008-08","2008-Q3",217600,-0.205882352941176,"2005-07"
395054,2017-02-28,"San Angelo, TX","TX",297,130100,0.00774593338497289,0.0252167060677699,0.0156128024980484,0.0445978374268876,,"2017-02","2017-Q1",130100,0,"2017-02"
753890,2017-02-28,"Holland, MI","MI",298,157700,0.00573979591836735,0.018733850129199,0.105890603085554,0.0681782427090232,0.0101867850280675,"2017-02","2017-Q1",157700,0,"2017-02"
395218,2017-02-28,"Wenatchee, WA","WA",299,274500,-0.00109170305676856,0.0066006600660066,0.0565819861431871,0.063678458883708,,"2017-01","2017-Q1",274800,-0.00109170305676856,"2016-12"
394778,2017-02-28,"Lawrence, KS","KS",300,170300,-0.000586854460093897,0.00531286894923259,0.0409535452322738,0.0138261868262355,-0.00413234041129562,"2009-06","2009-Q2",187100,-0.0897915553180118,"2005-12"
394867,2017-02-28,"Missoula, MT","MT",301,244800,0.00657894736842105,0.0178794178794179,0.0470487596236099,0.0228042550166072,0.00982436215703575,"2009-05","2009-Q2",269400,-0.0913140311804009,"2008-12"
394369,2017-02-28,"Bay City, MI","MI",302,89600,0.00223713646532438,0.020501138952164,0.0730538922155689,0.0294405267190736,-0.00851575116268244,"2005-11","2005-Q4",102000,-0.12156862745098,"2001-03"
395039,2017-02-28,"Roseburg, OR","OR",303,166400,0.00909642207398423,0.0252618607516944,0.0947368421052632,0.0381374235867054,-0.000897001023479782,"2007-10","2007-Q4",170200,-0.0223266745005875,"2006-10"
395139,2017-02-28,"Sumter, SC","SC",304,87900,-0.0112485939257593,-0.0340659340659341,0.0244755244755245,0.0060231366173702,,"2016-10","2016-Q4",91300,-0.0372398685651698,"2016-06"
394518,2017-02-28,"Danville, VA","VA",305,85900,0.00821596244131455,0.0312124849939976,0.0412121212121212,0.0163741162502282,-0.0159657836656556,"2007-03","2007-Q1",101600,-0.154527559055118,"2004-09"
394794,2017-02-28,"Lima, OH","OH",306,93300,0.00864864864864865,0.0264026402640264,0.0748847926267281,0.0286776995495599,0.00162209519814804,"2017-02","2017-Q1",93300,0,"2017-02"
394495,2017-02-28,"Cookeville, TN","TN",307,118700,0,0.00338123415046492,0.0430579964850615,0.0340544340728317,0.0164804229185349,"2016-12","2016-Q4",118800,-0.000841750841750842,"2016-12"
753872,2017-02-28,"California-Lexington Park, MD","MD",308,264500,0.00227358848048503,0.011085626911315,0.0462816455696203,0.0140311712280932,-0.0218821745817908,"2007-05","2007-Q2",331200,-0.201388888888889,"2005-03"
394620,2017-02-28,"Gadsden, AL","AL",309,98900,0.00712830957230143,0.0280665280665281,0.0904079382579934,0.0255007004295049,0.00802789724325881,"2009-02","2009-Q1",103800,-0.0472061657032755,"2008-06"
394513,2017-02-28,"Cumberland, MD","MD",310,84100,0.014475271411339,0.0231143552311436,-0.0322209436133487,0.0128468890843523,-0.00338441507996601,"2009-05","2009-Q2",104100,-0.192122958693564,"2006-11"
394804,2017-02-28,"Longview, WA","WA",311,164300,0.00366524129505192,0.018598884066956,-0.0595306239267315,0.0163539658012966,-0.0128052747049057,"2008-03","2008-Q1",202400,-0.188241106719368,"2005-11"
395222,2017-02-28,"Whitewater, WI","WI",312,185500,0.005420054200542,0.0305555555555556,0.124924196482717,0.0353794948423061,0.00179660168055307,"2017-02","2017-Q1",185500,0,"2017-02"
394599,2017-02-28,"Fond du Lac, WI","WI",313,134200,0.0120663650075415,0.0331023864511162,0.106347897774114,0.0210928684623803,0.00165429703723041,"2017-02","2017-Q1",134200,0,"2017-02"
394709,2017-02-28,"Ithaca, NY","NY",314,205800,0.0098135426889107,0.0269461077844311,0.0848708487084871,0.0468376604910712,0.0284884895405948,"2017-02","2017-Q1",205800,0,"2017-02"
394340,2017-02-28,"Ashtabula, OH","OH",315,84600,-0.00704225352112676,-0.0105263157894737,0.0708860759493671,0.013023301625984,-0.00856569002589969,"2006-05","2006-Q2",94600,-0.105708245243129,"2003-02"
394980,2017-02-28,"Pine Bluff, AR","AR",316,75500,0.0120643431635389,0.0370879120879121,0.0709219858156028,0.0238701607705196,0.00364830904230495,"2017-02","2017-Q1",75500,0,"2017-02"
395168,2017-02-28,"Tullahoma, TN","TN",317,130900,0,0.00925212027756361,0.0872093023255814,0.0442868448878362,0.017918269803709,"2017-02","2017-Q1",130900,0,"2017-02"
394302,2017-02-28,"Adrian, MI","MI",318,132800,0.0129672006102212,0.0399373531714957,0.11690496215307,0.0761728950879323,0.00534988942124182,"2006-01","2006-Q1",137700,-0.0355846042120552,"2005-03"
395173,2017-02-28,"Twin Falls, ID","ID",319,149400,0.00201207243460765,0.0053835800807537,0.0289256198347107,0.0398237745271228,-0.0143312661883628,"2006-08","2006-Q3",184700,-0.191120736329182,
394501,2017-02-28,"Corning, NY","NY",320,90800,0.0202247191011236,0.0306469920544835,0.0900360144057623,0.0274543430295888,0.0171516498900892,"2017-02","2017-Q1",90800,0,"2017-02"
395080,2017-02-28,"Sebring, FL","FL",321,114600,0.00174825174825175,0.0195729537366548,0.151758793969849,0.0810967935721079,-0.0297463349035275,"2006-07","2006-Q3",162500,-0.294769230769231,"2005-03"
395166,2017-02-28,"Truckee, CA","CA",322,412700,0.00855327468230694,0.0304619225967541,0.0775456919060052,0.0859228394581974,-0.0139817714167397,"2006-03","2006-Q1",505600,-0.183742088607595,"2004-11"
394953,2017-02-28,"Paducah, KY","KY",323,96700,0.00311203319502075,0.0189673340358272,0.0442764578833693,0.00653788305537573,0.0113262342095521,"2009-11","2009-Q4",104200,-0.0719769673704415,"2009-02"
394637,2017-02-28,"Grand Forks, ND","ND",324,149500,-0.0416666666666667,-0.0928398058252427,-0.0298507462686567,0.0269287420607578,0.0168457240564814,"2016-08","2016-Q3",166300,-0.101022248947685,"2014-10"
394580,2017-02-28,"Fairbanks, AK","AK",325,216400,0.00464252553389044,0.0121608980355472,0.0515063168124393,0.00756229825028232,-0.00419897324110585,"2008-05","2008-Q2",256000,-0.1546875,"2006-11"
394928,2017-02-28,"Ocean City, NJ","NJ",326,340700,0.00471837216160425,0.00294377391816309,0.00383028874484384,0.0146526457078793,-0.0182013524264497,"2006-02","2006-Q1",436300,-0.219115287646115,"2004-05"
394823,2017-02-28,"Mankato, MN","MN",327,178700,0.00393258426966292,0.0124645892351275,0.0276020701552616,0.036326662952211,0.00849822917900256,"2017-02","2017-Q1",178700,0,"2017-02"
395038,2017-02-28,"Rome, GA","GA",328,118400,0.0145672664952871,0.0695573622402891,0.0180567497850387,0.0510660304065045,-0.00388526382968402,"2008-01","2008-Q1",128300,-0.0771628994544037,"2005-08"
394441,2017-02-28,"Cape Girardeau, MO","MO",329,143700,-0.00553633217993079,-0.0110116999311769,0.015547703180212,0.0365320904394399,,"2016-05","2016-Q2",146800,-0.0211171662125341,"2016-04"
394689,2017-02-28,"Hot Springs, AR","AR",330,134400,0.00298507462686567,0.00900900900900901,0.0283091048201989,0.0170597376269201,-0.000297132886193374,"2008-06","2008-Q2",136700,-0.0168251645940015,"2007-02"
395140,2017-02-28,"Sunbury, PA","PA",331,93600,0.012987012987013,0.0274423710208562,0.0376940133037694,0.0425393383836317,-0.00639325559961967,"2008-05","2008-Q2",108600,-0.138121546961326,"2005-03"
395153,2017-02-28,"The Villages, FL","FL",332,238300,0.0037910699241786,0.00210260723296888,0.00675961132234896,0.0448078375727115,0.00109765940386652,"2017-02","2017-Q1",238300,0,"2017-02"
394911,2017-02-28,"New Philadelphia, OH","OH",333,117600,0.00512820512820513,0.0164217804667243,0.0632911392405063,0.0577885731174943,0.020501409446084,"2017-02","2017-Q1",117600,0,"2017-02"
394942,2017-02-28,"Orangeburg, SC","SC",334,83200,-0.00597371565113501,0.00483091787439614,0.0918635170603675,0.00661984765039181,0.000966658004149634,"2008-05","2008-Q2",86800,-0.0414746543778802,"2007-08"
394462,2017-02-28,"Cheyenne, WY","WY",335,201400,0.00599400599400599,0.018715225088518,0.0527966544694198,0.0336301981510467,0.0144400890314635,"2017-02","2017-Q1",201400,0,"2017-02"
394907,2017-02-28,"New Castle, PA","PA",336,88100,-0.00339366515837104,-0.0156424581005587,-0.0577540106951872,0.0236039877626277,,"2008-10","2008-Q4",120000,-0.265833333333333,
395086,2017-02-28,"Sevierville, TN","TN",337,174000,0.00346020761245675,0.0193321616871705,0.0834371108343711,0.0387180795749051,-0.00193330581821638,"2007-04","2007-Q2",178200,-0.0235690235690236,"2006-09"
394882,2017-02-28,"Moses Lake, WA","WA",338,133400,-0.00224382946896036,-0.000749063670411985,0.0503937007874016,0.0367024568271719,,"2016-12","2016-Q4",134200,-0.00596125186289121,"2016-11"
394568,2017-02-28,"Elmira, NY","NY",339,87300,0,0.0046029919447641,0.0282685512367491,0.00797661489837043,0.0134261081628839,"2013-01","2013-Q1",90900,-0.0396039603960396,"2012-08"
395175,2017-02-28,"Ukiah, CA","CA",340,367100,0.00218400218400218,0.00934836403629365,0.069015725101922,0.0877208034898249,-0.0206764936960675,"2006-11","2006-Q4",460600,-0.202996092053843,"2004-11"
753887,2017-02-28,"Hermiston-Pendleton, OR","OR",341,155300,0.00193548387096774,0.00322997416020672,0.0367156208277704,0.0392606057040632,0.0235082326343907,"2017-02","2017-Q1",155300,0,"2017-02"
394505,2017-02-28,"Corvallis, OR","OR",342,315100,0.00478316326530612,0.0157962604771115,0.085802894555479,0.0592462527927502,0.0199967443541964,"2017-02","2017-Q1",315100,0,"2017-02"
394395,2017-02-28,"Bloomsburg, PA","PA",343,140300,0.00142755174875089,0.0122655122655123,0.0792307692307692,0.0280098904779429,0.0152454138187548,"2017-02","2017-Q1",140300,0,"2017-02"
394776,2017-02-28,"Laurel, MS","MS",344,104400,0.00288184438040346,0.00481231953801732,0.0588235294117647,0.03406528621684,0.012175629852754,"2015-10","2015-Q4",105300,-0.00854700854700855,"2015-09"
394859,2017-02-28,"Midland, MI","MI",345,124400,0.0024174053182917,0.0171708912510221,0.0445004198152813,0.0252826495608938,-0.0119560324744292,"2005-10","2005-Q4",145300,-0.143840330350998,"2002-05"
394941,2017-02-28,"Opelousas, LA","LA",346,122500,0.0216847372810676,0.0773966578715919,0.0533104041272571,0.0600906374965391,0.0418484604687999,"2017-02","2017-Q1",122500,0,"2017-02"
394755,2017-02-28,"Kokomo, IN","IN",347,85600,0.00351699882766706,0.00705882352941176,0.0276110444177671,0.0262453086667667,,"2017-02","2017-Q1",85600,0,"2017-02"
394641,2017-02-28,"Grants Pass, OR","OR",348,235400,0.00641299700726806,0.0252613240418118,0.133911368015414,0.085905589697419,-0.000127353401457864,"2006-04","2006-Q2",253300,-0.0706671930517173,"2005-07"
394986,2017-02-28,"Plattsburgh, NY","NY",349,116500,0.00171969045571797,0.00517687661777394,0.0112847222222222,0.00881193493376542,0.00807245048136562,"2014-11","2014-Q4",118700,-0.0185341196293176,"2014-04"
394638,2017-02-28,"Grand Island, NE","NE",350,135400,0.00370644922164566,0.0288753799392097,0.0695102685624013,0.0527721716331961,0.0290341107736407,"2017-02","2017-Q1",135400,0,"2017-02"
394644,2017-02-28,"Great Falls, MT","MT",351,158000,0.00253807106598985,0.00636942675159236,0.036745406824147,0.0143991645233512,0.0105917512032914,"2009-06","2009-Q2",162200,-0.0258939580764488,"2009-02"
395231,2017-02-28,"Wilson, NC","NC",352,123500,0.00816326530612245,0.018976897689769,0.0692640692640693,0.00745115531980356,-0.00032331098044347,"2008-07","2008-Q3",129700,-0.0478026214340786,"2007-02"
394936,2017-02-28,"Olean, NY","NY",353,73000,0.00412654745529574,0.0152990264255911,0.0152990264255911,0.00958461578879,-0.00203190131165565,"2007-06","2007-Q2",75100,-0.0279627163781625,"2006-11"
394999,2017-02-28,"Portsmouth, OH","OH",354,75700,-0.00525624178712221,-0.0257400257400257,-0.0104575163398693,0.0274930287740933,0.00295362881395134,"2016-11","2016-Q4",77700,-0.0257400257400257,"2016-09"
394925,2017-02-28,"Oak Harbor, WA","WA",355,336500,0.00839077015283188,0.0290519877675841,0.130332549546523,0.0564546721394712,0.00557586909314689,"2017-02","2017-Q1",336500,0,"2017-02"
394682,2017-02-28,"Hinesville, GA","GA",356,108000,-0.0235081374321881,-0.0450928381962865,-0.0870667793744717,-0.0205249280693371,-0.0157645462219755,"2008-10","2008-Q4",138500,-0.220216606498195,"2005-07"
395106,2017-02-28,"Somerset, PA","PA",357,102700,0.00884086444007859,0.0321608040201005,0.0544147843942505,0.0140070789843738,0.0216487107868353,"2017-02","2017-Q1",102700,0,"2017-02"
395205,2017-02-28,"Warsaw, IN","IN",358,140700,-0.000710227272727273,-0.00424628450106157,-0.0512474713418746,0.00681815417501186,0.00602279641129488,"2016-03","2016-Q1",148600,-0.0531628532974428,"2014-12"
394738,2017-02-28,"Keene, NH","NH",359,179000,0.00280112044817927,0.00788288288288288,0.0370799536500579,0.0210422957595811,-0.012113187530203,"2006-11","2006-Q4",203300,-0.11952779144122,"2005-02"
395062,2017-02-28,"Sandusky, OH","OH",360,126600,0.000790513833992095,0.0128,0.0756159728122345,0.0219062959949374,0.00111262361132347,"2005-03","2005-Q1",133000,-0.0481203007518797,"2004-09"
395077,2017-02-28,"Searcy, AR","AR",361,112700,0.0217588395285585,0.056232427366448,0.0444856348470806,0.0254335117569482,0.0251643709492257,"2017-02","2017-Q1",112700,0,"2017-02"
394489,2017-02-28,"Columbus, IN","IN",362,135100,-0.00515463917525773,-0.0301507537688442,-0.00807635829662261,0.0274357387809958,,"2016-09","2016-Q3",144100,-0.0624566273421235,"2016-01"
394452,2017-02-28,"Centralia, WA","WA",363,181300,0.00221116639027087,0.0312855517633675,0.115006150061501,0.0517132906560227,0.00533821831978631,"2017-02","2017-Q1",181300,0,"2017-02"
394445,2017-02-28,"Casper, WY","WY",364,184800,0.0016260162601626,-0.00215982721382289,-0.0359937402190923,0.0297547785704131,0.0017482957942192,"2008-02","2008-Q1",200200,-0.0769230769230769,"2007-05"
394593,2017-02-28,"Findlay, OH","OH",365,128600,-0.0153139356814701,-0.0183206106870229,0.0506535947712418,0.0340044662590071,0.00838324834653426,"2016-12","2016-Q4",131900,-0.0250189537528431,"2016-10"
394955,2017-02-28,"Palatka, FL","FL",366,112800,0.00266666666666667,0.0254545454545455,0.140546006066734,0.0487729264599723,-0.0211609894484106,"2007-03","2007-Q1",139700,-0.192555476020043,"2005-08"
395085,2017-02-28,"Seneca, SC","SC",367,143400,0.00773014757554462,0.0148619957537155,0.052863436123348,0.0245875776388598,0.0126985956789203,"2009-05","2009-Q2",151000,-0.0503311258278146,"2009-02"
753881,2017-02-28,"Glenwood Springs, CO","CO",368,473800,-0.00629194630872483,-0.022286421791168,0.0282118055555556,0.0769186607746597,0.00848783340866666,"2008-05","2008-Q2",506300,-0.0641911909934821,"2007-11"
394744,2017-02-28,"Key West, FL","FL",369,555700,-0.00197557471264368,-0.00197557471264368,0.0917485265225933,0.0948115031237777,-0.0105377052480962,"2005-11","2005-Q4",738200,-0.247222974803576,"2004-08"
394298,2017-02-28,"Aberdeen, WA","WA",370,142800,0.019271948608137,0.0430971512052593,0.127962085308057,0.0415507990068067,0.00452223812349906,"2017-02","2017-Q1",142800,0,"2017-02"
394626,2017-02-28,"Gallup, NM","NM",371,125400,0.000798084596967279,0.00159744408945687,-0.0412844036697248,-0.00456209059082324,,"2010-11","2010-Q4",133000,-0.0571428571428571,
394994,2017-02-28,"Port Angeles, WA","WA",372,240600,0.0117746005046257,0.0429128738621587,0.0921470721743078,0.0491292653776481,-0.00469759362933209,"2007-12","2007-Q4",263600,-0.0872534142640364,"2005-11"
753883,2017-02-28,"Greenfield Town, MA","MA",373,201200,0.00099502487562189,0.0136020151133501,0.0208016235413496,0.0122679170563751,-0.00614867672173203,"2007-02","2007-Q1",214000,-0.0598130841121495,"2006-01"
394614,2017-02-28,"Frankfort, KY","KY",374,126200,0.008792965627498,0.0327332242225859,0.0361247947454844,0.00962186072231108,0.000955877840783659,"2008-12","2008-Q4",131200,-0.038109756097561,"2008-09"
395126,2017-02-28,"Statesboro, GA","GA",375,133700,-0.00962962962962963,-0.0226608187134503,-0.0118255728011826,0.0117734156601048,,"2009-08","2009-Q3",161300,-0.171109733415995,
394826,2017-02-28,"Marion, IN","IN",376,67700,0.0014792899408284,-0.00441176470588235,0.0149925037481259,-0.00176316113362374,-0.00791594546970253,"2004-11","2004-Q4",87900,-0.229806598407281,"2000-08"
394866,2017-02-28,"Minot, ND","ND",377,203900,0.000490677134445535,0,-0.0271946564885496,0.0287001232860697,,"2016-01","2016-Q1",209700,-0.027658559847401,"2015-04"
395088,2017-02-28,"Shawnee, OK","OK",378,98100,-0.0050709939148073,0,0.152761457109283,0.0543257323529986,,"2016-12","2016-Q4",98800,-0.00708502024291498,"2016-11"
395021,2017-02-28,"Richmond, IN","IN",379,76900,0.00391644908616188,0.00391644908616188,0.0391891891891892,0.0160933246354733,-0.00808141167450327,"2005-03","2005-Q1",95700,-0.19644723092999,"2001-02"
394647,2017-02-28,"Greeneville, TN","TN",380,89400,0.0113122171945701,0.026406429391504,0.0745192307692308,0.0374159399113521,,"2017-02","2017-Q1",89400,0,"2017-02"
394836,2017-02-28,"Martinsville, VA","VA",381,80300,0.0126103404791929,0.0593667546174142,0.0565789473684211,0.0203655442644115,-0.000990842807629511,"2013-08","2013-Q3",85700,-0.0630105017502917,"2013-04"
394764,2017-02-28,"Lake City, FL","FL",382,122700,0.0107084019769358,0.0389500423370025,0.0984780662488809,0.0527267778126304,-0.0205398716090323,"2006-11","2006-Q4",153500,-0.200651465798046,"2005-08"
394736,2017-02-28,"Kapaa, HI","HI",383,515200,-0.0154786929103765,-0.0279245283018868,0.0173775671406003,0.0641155111137699,-0.0100224617303096,"2006-05","2006-Q2",599600,-0.14076050700467,"2005-05"
394827,2017-02-28,"Marion, OH","OH",384,89700,0.0228050171037628,0.0846432889963724,0.107407407407407,0.0417775954285182,,"2008-10","2008-Q4",93600,-0.0416666666666667,
394877,2017-02-28,"Morehead City, NC","NC",385,246300,0.00736196319018405,0.0224159402241594,0.0774278215223097,0.0145836620104529,-0.019921314368434,"2008-02","2008-Q1",321700,-0.234379857009636,"2005-07"
394752,2017-02-28,"Klamath Falls, OR","OR",386,150700,-0.00789993416721527,-0.0137434554973822,0.0328992460589445,0.0649865265642762,-0.0150631951988958,"2007-05","2007-Q2",177000,-0.148587570621469,"2005-09"
394825,2017-02-28,"Marinette, WI","WI",387,96400,0.00312174817898023,0.0158061116965227,0.0432900432900433,0.0274317646400646,-0.0140034269258653,"2008-01","2008-Q1",113600,-0.151408450704225,"2003-10"
394456,2017-02-28,"Charleston, IL","IL",388,83900,0.0157384987893462,0.0474406991260924,0.0660736975857687,0.0136526955942042,0.0162636102526759,"2017-02","2017-Q1",83900,0,"2017-02"
394899,2017-02-28,"Nacogdoches, TX","TX",389,115400,0.00347826086956522,0.0131694468832309,0.109615384615385,0.012034349000501,,"2010-06","2010-Q2",123900,-0.0686037126715093,
394586,2017-02-28,"Faribault, MN","MN",390,204900,0.00737463126843658,0.0432790224032587,0.223283582089552,0.0902800451570318,0.00506766379476908,"2017-02","2017-Q1",204900,0,"2017-02"
395016,2017-02-28,"Red Bluff, CA","CA",391,173700,-0.00229753015508329,-0.00742857142857143,0.0782122905027933,0.109747113885708,0.0188578214962853,"2016-12","2016-Q4",175000,-0.00742857142857143,"2016-12"
394693,2017-02-28,"Hudson, NY","NY",392,217000,0.0102420856610801,0.0343183984747378,0.162915326902465,0.0318656704540916,-0.0025446653661727,"2007-07","2007-Q3",229500,-0.0544662309368192,"2006-09"
394496,2017-02-28,"Coos Bay, OR","OR",393,181400,0.00889877641824249,0.0196739741427768,0.0658049353701528,0.0534793382380832,-0.00104141906284416,"2007-04","2007-Q2",187700,-0.0335641981885988,"2007-01"
395199,2017-02-28,"Walla Walla, WA","WA",394,205900,0.00931372549019608,0.0284715284715285,0.0865435356200528,0.0441478345049167,0.00251127059244172,"2008-05","2008-Q2",222400,-0.0741906474820144,"2007-09"
394939,2017-02-28,"Oneonta, NY","NY",395,122900,0.011522633744856,0.0380067567567568,0.0477408354646206,0.0194772473511826,0.00692899440928296,"2009-04","2009-Q2",127300,-0.0345640219952867,"2008-07"
394360,2017-02-28,"Baraboo, WI","WI",396,176300,0.00513112884834664,0.0238095238095238,0.063971031985516,0.0331136502244351,0.0035274943420962,"2009-11","2009-Q4",178600,-0.0128779395296753,"2009-11"
395049,2017-02-28,"Salina, KS","KS",397,102600,-0.000973709834469328,-0.0106075216972035,-0.0209923664122137,0.000977518973755975,,"2016-09","2016-Q3",106400,-0.0357142857142857,"2015-09"
395044,2017-02-28,"Rutland, VT","VT",398,156200,0.00256739409499358,0.000640614990390775,0.0378737541528239,-0.00241518010997199,-0.0235818772118707,"2005-06","2005-Q2",248800,-0.372186495176849,
753866,2017-02-28,"Big Stone Gap, VA","VA",399,76500,-0.0279542566709022,-0.118663594470046,-0.0860215053763441,-0.00182008487262497,,"2009-07","2009-Q3",96200,-0.204781704781705,
395136,2017-02-28,"Sturgis, MI","MI",400,115100,0.00174064403829417,0.017683465959328,0.173292558613659,0.0727982612347915,0.00913033329163837,"2017-02","2017-Q1",115100,0,"2017-02"
395024,2017-02-28,"Rio Grande City, TX","TX",401,81600,0.003690036900369,0.0225563909774436,0.0865512649800266,0.0186463764447298,,"2017-02","2017-Q1",81600,0,"2017-02"
394787,2017-02-28,"Lewiston, ID","ID",402,181700,0.00275938189845475,-0.00818777292576419,-0.0246913580246914,0.0217083779326463,0.013434722981039,"2016-09","2016-Q3",189800,-0.0426765015806112,"2015-11"
395092,2017-02-28,"Shelton, WA","WA",403,236100,0.00639386189258312,0.0128700128700129,0.156219392752204,0.0442939790180392,-0.00254758807823574,"2008-03","2008-Q1",252400,-0.0645800316957211,"2006-08"
394309,2017-02-28,"Albemarle, NC","NC",404,129600,-0.000771010023130301,0.00856031128404669,0.085427135678392,0.0365620603141334,0.00672357344009833,"2007-11","2007-Q4",130100,-0.00384319754035357,"2007-11"
